"","X1","x","y","z","t","semb","unc_x","unc_y","unc_z","well","stage","ampc","snrc","mw","m0","mti_strike","mti_dip","class_well","class_stage","t_scale","x_scale","y_scale","z_scale","bool","cluster"
"1081",1081,1860.0231747078,2439.80387825089,-2435.63,38.2508202080015,0.345547,1.71008,1.3324,7.66463,5,26,136.7687496,9.833657942,-0.213597314,478193896.9,44.4549,46.7343,5,26,3.12832599310344,-0.681417835307551,0.131358984829773,-0.165755497097486,0,"5_26_HF2"
"1082",1082,4466.63797326358,3071.03103074831,-2341.37,36.7429168979989,0.118946,5.25715,9.23299,17.8583,6,9,81.15639168,7.898942943,-0.214047831,477450391.2,258.497,46.9601,8,11,3.00500280436875,2.13484504780046,0.72845743403488,0.88718120143886,1,"8_11_OUT1"
"1083",1083,2631.7170892879,3957.72172115283,-2393.54,8.39989136600108,0.416994,1.51108,1.2994,7.05727,2,14,280.7148507,13.42372596,-0.214228038,477153312.4,225.709,45.5715,2,14,0.686981308024591,0.152342845386961,1.56720721542567,0.304413245119731,0,"2_14_HF1"
"1084",1084,1277.69952719722,2310.07099710662,-2476.35,13.864566898001,0.361651,1.81063,1.4607,15.2474,1,12,377.2853707,17.04450802,-0.214768658,476263186.1,35.5588,47.1384,1,12,1.13390731948449,-1.31057733956141,0.00864040113819012,-0.620620576286959,0,"1_12_HF1"
"1085",1085,3730.61052472649,2320.72002523128,-2144.26,40.5339366670008,0.182878,3.91381,2.87004,20.1066,6,13,81.73580117,5.733046996,-0.214858762,476114992.2,115.99,89.7885,6,13,3.31504963785487,1.33961946041709,0.0187136658157614,3.08900968275117,1,"6_13_OUT3"
"1086",1086,4093.97148637481,3059.73853545278,-2389,35.9997667820007,0.105153,3.30786,5.53044,47.6685,5,22,99.95419912,6.549297435,-0.21508402,475744712.3,252.729,46.3566,8,10,2.94422460897286,1.73220527326047,0.717775492673613,0.355127573693409,1,"8_10_OUT1"
"1087",1087,2052.82290966611,1888.50100523101,-2315.59,11.4829045600003,0.187084,4.6725,3.91577,46.7119,1,8,82.36946979,5.126614353,-0.216795985,472939973.3,33.2071,87.918,1,8,0.939124144685936,-0.473111361433088,-0.390136469255333,1.17515815972728,1,"1_8_OUT1"
"1088",1088,1981.20713486751,1808.08882207449,-2285.41,5.53140509299934,0.194375,3.18624,2.11469,7.73007,3,2,299.066482,8.913089425,-0.216886088,472792815,273.837,54.2101,3,2,0.452383458360321,-0.550487139596423,-0.466200988454151,1.51228556861575,1,"3_2_OUT2"
"1089",1089,2135.4200527765,1050.71381981337,-2396.62,30.5154727079995,0.24389,1.65904,1.21157,5.55315,5,7,168.7674744,8.48059598,-0.217066295,472498634.2,52.9284,45.645,7,3,2.49569410394771,-0.383870991693211,-1.18262682268453,0.270007929699702,1,"7_3_OUT2"
"1090",1090,2323.1993295884,1027.69042301794,-2335.25,26.1961646760007,0.333356,1.5105,1.15372,12.399,7,1,244.7645535,17.68264083,-0.217967329,471030475.3,223.422,49.2568,3,13,2.1424414543249,-0.180988767670228,-1.20440540820258,0.955545010000735,1,"3_13_OUT1"
"1091",1091,2995.19825908902,1438.27197551393,-2299.86,36.3204350000013,0.164076,5.94572,3.84979,12.0696,5,23,100.9268888,8.289342834,-0.21801238,470957188.3,254.51,45.2799,7,11,2.97045031383562,0.545058534635231,-0.816022862715391,1.35087102062243,1,"7_11_OUT1"
"1092",1092,2485.79146285444,3294.71718990888,-2402.08,13.068443796,0.461162,1.29091,0.952482,7.7465,4,22,262.8119022,14.18939862,-0.218778259,469713034,225.157,45.6378,4,22,1.06879675243895,-0.00531947036699588,0.940049502302204,0.209016688727832,0,"4_22_HF1"
"1093",1093,2342.383136562,3587.32504703169,-2435.36,10.8235311569991,0.200908,2.02363,1.54179,12.8628,2,20,202.9612617,11.38245101,-0.219273828,468909744.5,323.134,48.6694,2,20,0.885197589789782,-0.160262021406686,1.21683686327362,-0.162739446719757,0,"2_20_HF1"
"1094",1094,2959.92777284347,1358.99116320725,-2313.15,34.7013091900007,0.118342,3.77605,2.76987,17.2828,6,7,56.12884062,4.421589214,-0.220084758,467598234.8,243.067,46.5447,7,8,2.83803084335143,0.506951269481381,-0.891017181151706,1.2024143186964,1,"7_8_OUT3"
"1095",1095,2576.41426793129,3969.18392207588,-2360.85,8.36506988400111,0.23657,3.74103,2.33989,20.6561,2,14,167.5145623,10.24886491,-0.221481361,465348114.4,298.191,86.7413,2,14,0.684133448902446,0.0925920593467425,1.57804968690136,0.669578751964131,0,"2_14_HF1"
"1096",1096,2998.26710251939,4318.07747898111,-2421.35,3.57480877300103,0.367334,1.53517,1.24918,8.26258,2,5,491.2205053,13.92866203,-0.221661567,465058567.5,40.4498,45.9898,2,5,0.292364115178214,0.548374202854336,1.90807953581002,-0.0062399437864403,0,"2_5_HF1"
"1097",1097,3986.38518961726,3746.44528600212,-2451.86,28.3007728240004,0.288651,1.81324,1.64755,17.6903,8,2,150.2257434,10.29778024,-0.222021981,464480010.7,78.6515,47.7749,8,2,2.3145658777721,1.61596589087945,1.36735391177269,-0.347053636469912,0,"8_2_HF2"
"1098",1098,4753.1293567291,3383.45909094779,-2354.3,30.0943843749993,0.108996,4.19257,2.52312,9.14951,8,5,153.2177624,5.63009534,-0.222742808,463325057.2,122.055,47.4493,8,5,2.46125558549624,2.44437871960775,1.02399337461537,0.742745900016462,1,"8_5_OUT4"
"1099",1099,4753.24249381407,3384.7601674252,-2360.95,33.3484503700005,0.110667,4.66772,10.4428,105.6,5,16,82.90594899,6.628141272,-0.223283428,462460727.5,257.881,46.0433,6,5,2.72738789795596,2.4445009562241,1.02522410549234,0.668461696268676,1,"6_5_OUT4"
"1100",1100,3125.68067342139,4320.06444903625,-2437.49,3.60391115699929,0.352844,2.11257,2.23837,18.1031,2,5,262.2269193,8.585033608,-0.224364669,460736900.6,37.93,45.6465,2,5,0.294744240462534,0.686035552254473,1.90995907589927,-0.186532733032955,0,"2_5_HF2"
"1101",1101,2093.83510297492,2434.38744030702,-2463.09,39.1392181709988,0.28248,2.08073,1.20063,18.6567,5,27,137.7290223,10.02754518,-0.224725083,460163720.3,21.6115,45.9042,5,27,3.20098321783095,-0.428800587998345,0.126235398679043,-0.472498991069564,0,"5_27_HF3"
"1102",1102,2496.35563816537,936.558501058616,-2331.94,5.68377588000011,0.303343,4.45311,2.42826,11.4556,3,2,153.4431487,7.27287645,-0.225040444,459662774.4,296.85,89.654,3,2,0.464845034111432,0.0060943736867177,-1.29061007962666,0.992519553520311,1,"3_2_OUT3"
"1103",1103,1967.17106526098,1870.20815280171,-2325.92,11.4296258330014,0.18542,5.02811,2.81663,33.7124,1,8,71.99663384,4.301106238,-0.225806323,458448457.1,302.553,89.1288,1,8,0.934766768147504,-0.565652119815016,-0.407440277834951,1.05976630638673,1,"1_8_OUT1"
"1104",1104,4631.17465017788,3557.73969930682,-2315.62,31.4718545599999,0.181092,1.12613,1.57981,4.53668,7,16,1050.515829,19.23506272,-0.226842512,456810662.2,243.932,74.808,8,6,2.5739113602229,2.31261528694757,1.18885111333269,1.17482304301865,1,"8_6_OUT2"
"1105",1105,2312.19674807314,3210.92503633828,-2539.81,13.0728453469994,0.357281,1.54214,1.23553,7.36741,4,22,249.224477,9.567118237,-0.227112822,456384374.7,30.3439,52.0672,4,22,1.06915673129238,-0.192876278612376,0.860787758325236,-1.32950412062301,0,"4_22_HF1"
"1106",1106,2435.91922157733,3119.72947476867,-2375.69,14.0529600929993,0.231644,2.93609,2.67066,10.5086,4,23,125.1137157,6.150514061,-0.227608391,455603879.5,350.503,47.7846,4,23,1.14931497154612,-0.0592028988213847,0.774522888108289,0.503807686758534,0,"4_23_HF1"
"1107",1107,1984.49518140005,1858.54089091214,-2267.45,36.4008841670001,0.192898,4.17437,2.55867,32.7518,7,23,48.35447274,3.287116911,-0.228554477,454117548.3,307.385,89.1923,5,23,2.97702981249414,-0.546934637933095,-0.418476723198826,1.71290877151956,0,"5_23_HF1"
"1108",1108,2275.87267272359,3627.67255996619,-2539.32,11.9256400929998,0.256214,1.70324,1.47734,10.9374,2,21,259.017721,9.80270047,-0.228824787,453693774,208.768,50.4241,2,21,0.975333069577515,-0.232121872256222,1.25500289796835,-1.32403054771528,0,"2_21_HF3"
"1109",1109,1938.80194119977,1864.63615136596,-2388.16,11.4312461569988,0.126287,7.03459,3.75464,23.5677,1,8,54.01723663,4.011366043,-0.229095097,453270395.1,119.488,88.9242,1,8,0.934899285611202,-0.596302951370234,-0.412711016590551,0.364510841535237,1,"1_8_OUT1"
"1110",1110,2538.33656776441,3933.72251699936,-2341.97,8.32507134300139,0.171159,1.15452,1.08458,14.1808,2,14,71.3858173,4.561477971,-0.229365407,452847411.4,119.757,89.1164,2,14,0.680862186356565,0.0514517981491483,1.54450558174991,0.880478867266128,0,"2_14_HF1"
"1111",1111,4456.08086902043,3063.20335868061,-2354.42,36.5375222449998,0.123956,5.00661,5.01089,12.3363,8,11,73.28497599,7.245124764,-0.229725821,452284045.9,245.871,49.0109,8,11,2.98820469577062,2.12343884353523,0.721052982508963,0.741405433181917,1,"8_11_OUT1"
"1112",1112,1830.30347669451,2419.31899479994,-2477.65,40.7120861110008,0.328839,1.63694,1.30741,13.6463,5,29,277.0685962,17.51282929,-0.229996131,451861982.6,228.259,47.4859,5,29,3.3296195093842,-0.713527866470722,0.111981662272725,-0.635142300327883,0,"5_29_HF2"
"1113",1113,2449.61587992895,904.809406583324,-2584.77,26.4445666430008,0.290117,2.14899,1.21859,18.8742,7,1,198.1772327,15.63161065,-0.230086234,451721382.9,253.616,45.5028,7,1,2.16275689660506,-0.0444046284518423,-1.32064258852596,-1.8317323612998,0,"7_1_HF6"
"1114",1114,1854.74108705231,2435.89357775095,-2498.42,39.1049533100012,0.379221,1.38245,0.971842,6.57231,5,27,145.4798758,6.654216078,-0.230942216,450387860.2,60.6617,45.6019,5,27,3.19818088170519,-0.687124757334435,0.127660103444201,-0.867154768273988,0,"5_27_HF1"
"1115",1115,3791.50656072227,2566.70833227046,-2147.8,40.0501423840004,0.199967,3.04589,2.11039,14.9476,7,29,71.32274446,5.743040161,-0.231347681,449757566.6,119.405,89.5342,8,14,3.2754827417048,1.40541331917917,0.251402066615003,3.04946591113205,1,"8_14_OUT1"
"1116",1116,1831.42777647661,2331.22056093189,-2447.59,40.4101029170001,0.375354,2.07637,1.49921,18.0774,5,28,126.9560786,6.041834276,-0.232158612,448499622.7,223.859,46.499,5,28,3.30492195074008,-0.712313140095513,0.0286464666432458,-0.299355358273963,0,"5_28_HF2"
"1117",1117,1870.23379662809,1723.19358192524,-2129.58,14.7683684719989,0.305904,1.67864,1.07431,7.95133,4,25,206.3839729,11.28657103,-0.232654181,447732611.8,263.729,52.8444,3,10,1.20782432155583,-0.67038598068005,-0.546506178174612,3.25299345884404,1,"3_10_OUT5"
"1118",1118,4028.69845940348,2999.14655537291,-2375.78,36.5168984489998,0.138018,3.49958,5.92388,14.322,8,11,87.18129782,7.652083274,-0.232789336,447523655,249.836,49.5365,8,11,2.98651798796273,1.6616823854025,0.660459553083855,0.502802336632623,1,"8_11_OUT2"
"1119",1119,2425.42575694455,1027.28737215266,-2389.84,26.388189860999,0.177221,4.81082,4.07773,62.583,7,1,100.9805051,6.747928489,-0.233239853,446827836,189.175,54.8215,7,1,2.15814614704244,-0.0705403449898325,-1.20478666722425,0.345744305851582,0,"7_1_HF1"
"1120",1120,3013.25069521273,1384.86420033089,-2387.42,34.4802164120006,0.122163,3.61182,3.1744,16.868,7,20,161.1804552,12.04161258,-0.233645318,446202524.4,237.233,48.4757,7,8,2.81994887071544,0.564562914735064,-0.866543027462928,0.372777053681605,1,"7_8_OUT2"
"1121",1121,3155.77513802869,3849.44245974973,-2450.16,9.62834710599924,0.276786,1.91017,1.55842,14.2439,4,12,161.4067217,8.181481583,-0.233780473,445994281.7,32.8787,46.1944,4,13,0.787450003909168,0.718550492209354,1.46478231369407,-0.328063689647166,1,"4_13_OUT1"
"1122",1122,2035.93719973137,1808.51308614319,-2470.31,35.8100260180014,0.293947,1.84014,1.37728,12.2007,5,21,95.70579044,7.486927654,-0.234276042,445231555.4,246.703,47.8104,5,21,2.92870674659128,-0.491355176426575,-0.465799663168202,-0.553150412281448,0,"5_21_HF1"
"1123",1123,3989.05805325017,3002.72451568571,-2340.07,36.3307382639994,0.152566,4.70637,4.4387,16.7532,5,23,70.93421212,5.872667442,-0.234366145,445093018.8,238.319,50.6916,8,10,2.97129296161163,1.61885373094126,0.663844062995442,0.901702925479778,1,"8_10_OUT9"
"1124",1124,2883.77944357749,3595.35070899814,-2444.14,10.3993005319988,0.203067,3.46187,2.8429,21.5829,4,15,129.7028658,5.780014081,-0.234591403,444746865.1,318.329,45.772,4,15,0.850502080411362,0.424678386874681,1.224428599933,-0.260816936780746,0,"4_15_HF1"
"1125",1125,2269.10566082763,3283.71460839362,-2435.31,15.4062537959991,0.366606,1.57172,1.1408,9.05789,2,24,176.3814178,11.73544277,-0.234726558,444539301.7,253.433,51.7252,2,25,1.2599934836506,-0.239433149872961,0.929641799886328,-0.162180918872027,0,"2_25_HF2"
"1126",1126,2062.03651102494,2417.39566435513,-2245.16,40.2320869440006,0.365095,1.42728,1.05664,9.98825,8,15,221.5511987,16.05839063,-0.234861714,444331833.8,231.365,48.9278,5,28,3.29036299507603,-0.463156716987348,0.110162320976392,1.96190048603659,0,"5_28_HF1"
"1127",1127,4125.48016454448,3059.34255565532,-2307.25,37.349639699001,0.156596,3.14003,3.70893,12.5638,7,25,148.2964028,11.69926278,-0.236393471,441987303,259.799,49.7887,8,12,3.05462335364488,1.76624817091999,0.717400922406722,1.26832060472827,1,"8_12_OUT3"
"1128",1128,3840.7636190997,2479.26750770895,-2324.79,41.616352569,0.085538,4.02916,4.01735,38.1479,5,29,42.53110018,3.877139574,-0.236438523,441918533.3,303.878,45.1391,6,14,3.40357453178288,1.45863208603198,0.168688925178796,1.07238903574538,1,"6_14_OUT5"
"1129",1129,2025.75486208226,661.161622989911,-2264.63,32.2978412729998,0.106356,4.90597,4.84143,13.203,7,17,116.8565505,7.453146036,-0.236573678,441712290,81.6465,49.0323,5,13,2.64146430915797,-0.502356471900056,-1.55111701149763,1.7444097421314,1,"5_13_OUT1"
"1130",1130,2181.44563316395,1079.6415582317,-2513.13,31.6140580789993,0.360773,2.17739,1.6517,16.6711,5,10,243.2267054,11.04912884,-0.236663781,441574848.4,45.0651,51.4034,5,11,2.58554141056894,-0.334143608195467,-1.15526312693688,-1.03147366107549,0,"5_11_HF2"
"1131",1131,4657.1820375899,3602.44299001346,-2342.32,35.9081422450007,0.119269,4.57341,4.326,22.5328,5,21,47.00945716,4.09071205,-0.236663781,441574848.4,245.094,68.0363,8,10,2.93673113774415,2.340714429136,1.2311374209633,0.87656917233203,1,"8_10_OUT7"
"1132",1132,4147.55603825315,3085.34994306734,-2337.42,36.4331515969998,0.124644,3.45932,4.21093,12.9175,7,23,64.85249728,6.259568008,-0.237609867,440134284.5,246.468,47.4838,8,10,2.97966878963109,1.79009959068955,0.742002162436011,0.93130490140935,1,"8_10_OUT2"
"1133",1133,2308.8379908625,731.631884802945,-2332.21,5.97346925899938,0.114275,4.58801,4.25948,11.8743,2,8,90.06253678,5.078596241,-0.23797028,439586736.4,73.5609,48.4328,3,4,0.488537475806154,-0.196505178160916,-1.48445688149979,0.989503503142581,1,"3_4_OUT1"
"1134",1134,4643.03990196617,3612.34248495007,-2395.65,32.2264252309998,0.119464,3.84529,5.17263,38.09,7,17,92.80446636,6.306613216,-0.23797028,439586736.4,242.922,48.653,8,7,2.63562358053311,2.32543485208954,1.24050167763569,0.280843369945618,1,"8_7_OUT2"
"1135",1135,1803.56776929785,2436.86231404117,-2434.63,40.6780550689995,0.377506,1.45141,1.14909,9.43252,5,29,115.9300222,7.830104455,-0.238646056,438561916.5,29.4739,46.3256,5,29,3.32683629603907,-0.742413906877063,0.128576462847137,-0.154584940142932,0,"5_29_HF3"
"1136",1136,3740.41809578154,2669.41559223781,-2281.95,38.7071539579994,0.158389,1.73753,1.45426,8.29671,5,26,238.9967625,13.63708644,-0.239186676,437743782.2,64.4488,49.9384,6,11,3.16564704200869,1.35021584709881,0.348556229591003,1.55093569567851,1,"6_11_OUT3"
"1137",1137,4718.0144339754,3132.19576732095,-2174.34,35.9883066199996,0.134034,3.00563,2.46414,8.54784,5,22,146.555652,7.161928214,-0.239456986,437335287.6,171.073,50.2332,8,10,2.94328734481805,2.4064395298014,0.786315162760691,2.75299932955816,1,"8_10_OUT8"
"1138",1138,2088.2206751323,568.290218348852,-2285.4,5.46668562500013,0.192295,3.25723,3.05713,17.7152,3,2,152.1608084,7.986723082,-0.241123899,434824645.4,250.148,46.6106,3,2,0.447090406004821,-0.434866580085791,-1.63896711659415,1.5123972741853,0,"3_2_HF1"
"1139",1139,4657.98106825264,3601.64395935071,-2384.13,31.4973096990006,0.161621,3.62436,3.605,23.1976,5,10,167.596063,10.47814829,-0.242024933,433473548,247.599,52.1791,8,6,2.57599319722825,2.34157772523913,1.23038159167474,0.409528186062091,1,"8_6_OUT2"
"1140",1140,2084.66392802291,3369.16139183222,-2420.59,15.9167737270009,0.172695,3.1169,2.31586,16.1025,2,26,64.1223899,3.314812278,-0.242250191,433136430.8,301.561,88.153,2,26,1.30174612480877,-0.438709393713001,1.01046871247856,0.00224967949901877,0,"2_26_HF2"
"1141",1141,1970.70659916691,682.9758671895,-2411.92,29.3559723839992,0.155707,1.86764,1.82795,22.6976,5,5,29.41171821,1.95445503,-0.242430398,432866925,121.718,89.7831,5,5,2.40086489550571,-0.561832225553403,-1.53048220304456,0.0990984082950105,0,"5_5_HF2"
"1142",1142,4064.64776815903,3026.83685692415,-2324.33,37.2672846989996,0.107005,2.40648,1.99407,8.17002,7,25,255.738295,17.96818618,-0.242430398,432866925,248.493,46.4925,6,10,3.04788798729808,1.70052307025465,0.686652716747446,1.07752749194448,1,"6_10_OUT1"
"1143",1143,4071.52084607214,3038.34855532189,-2389.36,37.7808677079998,0.1218,4.34808,6.87359,31.4767,7,26,69.03344798,4.969384896,-0.243331432,431521910.6,236.979,48.6236,6,11,3.08989114090197,1.7079489446992,0.697542009506498,0.351106173189768,1,"6_11_OUT1"
"1144",1144,3657.86337907801,2918.14040252018,-2480.66,30.0040648840009,0.135355,4.76807,3.33461,21.4626,6,4,137.9452347,4.646123248,-0.243466587,431320519.4,26.7282,88.7193,6,4,2.45386884686325,1.26102131609006,0.583833178484681,-0.66876567676109,1,"6_4_OUT1"
"1145",1145,1931.51167028574,1808.99391875439,-2285.45,14.3628677550013,0.155728,2.02653,1.13312,5.00289,3,8,150.4065368,11.77819269,-0.244052259,430448909.1,272.245,52.3514,3,10,1.17466062921387,-0.604179573337685,-0.465344827844122,1.51183874633757,1,"3_10_OUT2"
"1146",1146,2112.99062567729,705.447720695587,-2181.22,32.5243548380004,0.144672,3.58388,4.29309,8.13673,5,13,115.9573861,7.578199088,-0.244322569,430047221.9,75.4111,45.397,5,13,2.65998961840176,-0.408104400888878,-1.50922534039827,2.67614589771083,1,"5_13_OUT1"
"1147",1147,2151.04004157293,1067.62074295153,-2529.73,31.5723313189988,0.353252,1.52553,1.12351,12.4405,5,10,201.421851,12.79248126,-0.244592879,429645909.6,217.969,45.5575,5,11,2.58212880641542,-0.366994698845368,-1.16663401003906,-1.2169049065211,0,"5_11_HF2"
"1148",1148,3897.88370488397,2753.07339551999,-2333.7,38.1295124310007,0.153555,2.99299,3.51738,23.2579,6,11,125.8042671,10.39624547,-0.245178551,428777683.4,227.975,48.6482,6,11,3.11840489154552,1.52034629772269,0.427690887227423,0.972859373280297,1,"6_11_OUT5"
"1149",1149,1620.11598598681,2420.90998505761,-2374.86,40.6920513659992,0.13113,5.55402,4.30433,33.735,5,29,26.59232038,2.148840414,-0.24540381,428444216.8,121.931,89.1962,5,29,3.32798097684521,-0.94062058032383,0.113486632095072,0.513079249030814,0,"5_29_HF4"
"1150",1150,3937.65846132572,2782.59510363453,-2383.87,37.9659137729997,0.150621,2.19727,10.5387,9.20122,6,11,174.4123691,11.20070965,-0.245809275,427844632.1,243.699,49.6085,6,11,3.10502504945381,1.56332010816588,0.45561643837543,0.412432530870277,1,"6_11_OUT6"
"1151",1151,4308.73395795681,3158.22436793642,-2386,38.2981887959992,0.147183,3.45978,3.37582,19.0273,5,26,132.5350758,12.40778699,-0.246530102,426780774.3,223.092,54.9267,6,11,3.13220001160249,1.96424093028813,0.810936469054292,0.388639244557074,1,"6_11_OUT4"
"1152",1152,4653.29295029337,3602.08943662286,-2384.59,31.6451531480004,0.186433,2.93692,3.89003,13.5576,5,10,198.0488209,14.32115909,-0.246575154,426714370.6,245.805,70.2181,8,6,2.58808450669301,2.33651254544822,1.230802983225,0.404389729862995,1,"8_6_OUT1"
"1153",1153,4201.78405730235,3603.87841677925,-2445.08,28.3428897220007,0.256215,2.80009,2.5163,13.3181,8,2,138.927378,6.322278982,-0.246935567,426183517.5,34.8012,47.5337,8,2,2.3180103891851,1.84868912887423,1.23249523818078,-0.271317260318028,0,"8_2_HF1"
"1154",1154,2071.44810228258,1672.59302066349,-2135.12,14.4144907640003,0.172423,2.67087,1.4431,6.50756,4,24,94.01750229,8.095817509,-0.247476188,425388473.6,254.479,45.1403,3,10,1.17888259360616,-0.452988158462874,-0.594370907280071,3.19110857331581,1,"3_10_OUT2"
"1155",1155,2016.13820985814,1793.66384373827,-2260.78,5.48281004599951,0.121909,0.769378,0.791634,1.4888,3,2,848.0075781,18.05212377,-0.247926705,424727070.8,268.605,52.181,3,2,0.448409134467683,-0.512746584291635,-0.479846048176783,1.78741638640644,1,"3_2_OUT2"
"1156",1156,4661.20547517485,3580.74188289884,-2391.19,31.4913339120012,0.143991,4.10072,4.26827,18.1576,5,10,97.37327921,7.396849862,-0.248106911,424462798.9,251.208,52.3059,8,6,2.57550447019709,2.34506146880572,1.21060963258648,0.330664053962934,1,"8_6_OUT2"
"1157",1157,4638.24571798974,3571.17472814937,-2324.57,31.5140089119998,0.176603,2.74424,3.48263,8.53645,5,10,424.9452453,12.99811303,-0.24860248,423736895.1,247.406,70.5607,8,6,2.57735893479428,2.3202550754708,1.20155974738808,1.07484655827538,1,"8_6_OUT2"
"1158",1158,2058.9605965268,2276.92890227241,-2465.76,40.0337314349992,0.24964,3.08482,2.00629,31.7442,7,29,88.48757563,5.025487412,-0.249007945,423143898,43.527,45.8577,7,17,3.27414057967918,-0.466480024994931,-0.0227097924499986,-0.502324378138227,1,"0"
"1159",1159,3746.87398069378,3338.95379013991,-2451.97,29.657862244999,0.172195,1.6205,1.64738,9.2852,8,4,299.0954244,16.25228808,-0.2491431,422946416.8,182.491,47.466,8,4,2.42555482095266,1.35719097402053,0.981894352118234,-0.34828239773491,0,"8_4_HF1"
"1160",1160,1916.3513008971,3352.21204228716,-2555.5,16.2115390510002,0.166095,4.81256,3.88494,32.1066,2,27,57.04767213,3.835426133,-0.249188152,422880609.8,30.9488,89.8701,2,27,1.3258533732264,-0.620559279931497,0.994435767304466,-1.50477015923998,0,"2_27_HF2"
"1161",1161,2217.97476948003,3596.47500878024,-2448.69,11.9584518060005,0.340891,1.91424,1.60977,23.9992,2,21,139.0125022,7.035806137,-0.249548566,422354524.6,44.6526,46.4384,2,21,0.978016560653005,-0.294676460684462,1.2254921119408,-0.311642970923973,0,"2_21_HF1"
"1162",1162,2601.51655866341,3917.91868043985,-2354.56,8.13098550899989,0.137311,4.07183,4.27461,34.1939,2,13,80.0990509,3.845806148,-0.249999083,421697839,29.8615,88.7961,2,14,0.664988964394307,0.119713308604218,1.52955621484793,0.739841555208281,0,"2_14_HF5"
"1163",1163,4592.39691429759,3629.04434712169,-2372.8,13.3893109490005,0.14109,4.33624,5.07405,17.4087,1,11,93.19600923,5.77952046,-0.250674858,420714725.4,77.25,45.9508,4,22,1.0950387271105,2.27071868668614,1.25630051639295,0.536090596357197,1,"4_22_OUT1"
"1164",1164,2776.67397943114,4349.45887793018,-2450.24,6.01146180599928,0.418887,1.37501,1.11969,10.9164,2,8,368.8526301,10.0591617,-0.25153084,419472737.2,54.1156,46.6326,2,8,0.491644679041998,0.308958510113241,1.93776422946149,-0.32895733420353,0,"2_8_HF1"
"1165",1165,4654.64352424542,3640.33684241726,-2344,34.517576181,0.151193,3.40806,9.69123,17.7457,7,20,113.0824578,10.42888733,-0.251620944,419342214.2,258.684,45.9386,6,7,2.82300432248933,2.33797174505614,1.26698245775425,0.85780263664838,1,"6_7_OUT1"
"1166",1166,2933.80724834644,2476.88455785632,-2478.59,39.3389303010012,0.283017,2.21834,1.56029,14.1321,8,13,208.6740655,12.338855,-0.251846202,419016087.1,42.4124,46.1841,8,13,3.21731658386146,0.478729890676558,0.166434814822628,-0.645642623865165,0,"8_13_HF1"
"1167",1167,3843.61325942791,2644.70928130315,-2213.29,38.4576873149999,0.143305,0.644469,0.66388,7.7554,5,26,81.30252376,6.367282772,-0.253242804,416999749.4,117.981,86.7618,6,11,3.14524452568449,1.46171092080688,0.325185720438634,2.31790613617825,1,"6_11_OUT3"
"1168",1168,1993.44715324985,655.992672419439,-2333.5,31.7461917819993,0.089105,6.10252,4.9801,18.7645,5,11,88.12419464,4.982602714,-0.253783425,416221837.8,83.6919,47.6902,5,11,2.59634790557773,-0.537262665662705,-1.55600649123156,0.975093484671206,1,"5_11_OUT1"
"1169",1169,2481.25890838705,984.8892495527,-2334.31,26.3250369209989,0.238052,3.31262,4.88237,82.9636,7,1,187.1498607,14.6795241,-0.253873528,416092327.8,95.8273,50.5959,7,1,2.15298121246931,-0.0102165748103715,-1.24489244080114,0.966045333538017,0,"7_1_HF1"
"1170",1170,1911.62075653096,1796.35792057459,-2396.42,34.2516378470014,0.171788,4.8343,3.61733,17.5692,5,19,32.29731891,1.686097047,-0.25391858,416027587.1,36.3224,89.82,5,19,2.80125467638275,-0.625670298453542,-0.477297632610941,0.272242041090611,0,"5_19_HF3"
"1171",1171,3971.42281012737,2787.72162779813,-2435.57,37.8744199070003,0.160752,3.29718,4.13697,7.7306,6,11,96.7040194,5.816505105,-0.254008683,415898137.5,236.04,52.2951,6,11,3.09754226509366,1.59980009836431,0.46046578558077,-0.165085263680214,1,"6_11_OUT6"
"1172",1172,2227.81062480632,3541.38431945802,-2477.67,11.9272229400001,0.282853,1.55155,1.16764,13.9,2,21,532.9620297,9.926677457,-0.254053735,415833427.1,321.071,48.8262,2,21,0.975462522001992,-0.284049514848661,1.173380023559,-0.635365711466974,0,"2_21_HF3"
"1173",1173,4623.96923207759,3594.64360221695,-2366.99,31.5346671299995,0.129433,3.76962,4.99981,18.3425,5,10,103.1341654,8.267293784,-0.254143838,415704037.9,251.286,50.5265,8,6,2.57904845778982,2.3048303424424,1.22375972445639,0.600991532263165,1,"8_6_OUT1"
"1174",1174,2467.47032615391,756.847312620039,-2448.94,26.4631179170007,0.171839,5.62561,2.59971,30.3976,7,1,46.07297048,3.931371943,-0.254774562,414799435.8,298.891,89.8044,7,1,2.16427410414057,-0.0251141624306789,-1.46060478200429,-0.314435610162611,0,"7_1_HF3"
"1175",1175,2115.11194602085,1845.3038519683,-2332,34.3435156710004,0.15815,2.14904,6.17639,10.5742,7,20,781.0321918,30.3400015,-0.254909717,414605849,269.338,52.3357,5,19,2.80876886257386,-0.405812464331907,-0.430998072120784,0.991849320103038,0,"5_19_HF1"
"1176",1176,4260.80626032797,2611.47526258738,-2319.82,37.7933053240014,0.122158,3.40655,2.43584,11.1482,7,26,172.4975244,9.502941628,-0.255044872,414412352.4,237.12,46.4471,8,12,3.09090834568918,1.91245844367764,0.293748573038482,1.12790670380951,1,"8_12_OUT4"
