"","n_total","n_is","n_hf","mean_strike_is","mean_strike_hf"
"5383",487,86,401,191.919285981025,184.062294137277
"5384",498,86,412,200.372820493623,178.669618812289
"5385",473,86,387,199.786317349175,176.404151392886
"5386",475,86,389,185.91086065897,173.178241281589
"5387",507,91,416,193.196528022811,172.04084926703
"5388",467,81,386,192.173988049087,183.232612257708
"5389",479,87,392,201.105256135161,172.57501267073
"5390",480,83,397,194.718782187866,171.849905340461
"5391",500,92,408,198.153444329073,175.687337400126
"5392",490,92,398,194.450290998363,177.694743387893
"5393",480,87,393,195.753763081973,180.317749132632
"5394",481,87,394,186.272810117266,175.755452226013
"5395",503,92,411,192.796492016655,178.412360029057
"5396",505,94,411,199.012337044155,177.135364757955
"5397",498,95,403,187.085926959509,180.664055277859
"5398",471,75,396,197.853088744534,174.513744058294
"5399",482,81,401,193.331737256748,179.193469242306
"5400",486,80,406,211.718120672225,175.101997896074
"5401",479,83,396,189.90522728335,178.333028987723
"5402",491,83,408,185.180936756579,175.292709741763
"5403",479,86,393,198.86941696922,175.493829550555
"5404",483,81,402,206.502423853115,179.425834651598
"5405",483,90,393,189.939589816594,180.048596066333
"5406",503,90,413,190.245781513147,171.602121828148
"5407",484,82,402,194.354232523954,175.434990912817
"5408",489,90,399,185.611964317215,176.196557928952
"5409",491,83,408,178.128910676425,180.702347394286
"5410",483,85,398,201.548598398793,176.840268357687
"5411",487,87,400,182.244717045798,178.795849475528
"5412",493,95,398,190.987711681853,180.116282060164
"5413",485,87,398,192.387365293629,175.04748256512
"5414",466,76,390,206.186736135364,175.023954826929
"5415",481,84,397,204.005234981631,178.440816137451
"5416",475,82,393,210.739949069227,171.454984070124
"5417",488,83,405,192.85363785953,175.261035622604
"5418",489,92,397,183.938246636446,179.769822460522
"5419",477,89,388,190.598187657686,169.728660583964
"5420",490,87,403,184.898835542434,170.873059122283
"5421",481,93,388,204.091511030581,184.211953900244
"5422",474,75,399,203.879319593258,174.781691129386
"5423",488,82,406,197.920847465366,174.492681351762
"5424",484,88,396,185.978625557603,181.650793967472
"5425",498,89,409,188.141273027958,172.576099026322
"5426",498,88,410,189.268066418155,170.838872827069
"5427",478,86,392,189.049399177623,174.401760933568
"5428",492,89,403,202.850193431225,171.822588047014
"5429",487,94,393,197.846967893113,182.278464137012
"5430",468,79,389,206.077297613394,171.432472507545
"5431",480,89,391,186.741080814655,177.472336851984
"5432",479,87,392,196.702525358696,173.306160930524
"5433",471,80,391,204.466696800977,173.150816545742
"5434",505,94,411,196.624992809947,175.004012311716
"5435",494,86,408,192.741934541952,179.267167171339
"5436",479,86,393,184.604214755531,179.317473126989
"5437",497,92,405,197.11468317741,178.346267541859
"5438",463,74,389,187.169382122116,172.573036327612
"5439",484,84,400,220.855837846493,173.578796909255
"5440",500,87,413,195.435437291459,167.645459643187
"5441",483,87,396,182.966206712392,175.295261986945
"5442",487,89,398,204.119637318561,179.578146050629
"5443",507,90,417,192.231207502681,179.585974062995
"5444",493,87,406,186.305478038143,171.566964051942
"5445",468,89,379,186.85734166623,179.868284824117
"5446",494,92,402,190.176886184178,181.052450152137
"5447",495,92,403,194.744382275191,173.812947718004
"5448",501,81,420,186.960388095228,174.239469767454
"5449",481,75,406,187.340878813702,176.842381747009
"5450",480,91,389,194.20749945487,174.668966974409
"5451",497,92,405,201.677344101374,175.14146956375
"5452",503,85,418,192.90519452849,183.559803094355
"5453",499,83,416,197.916656445303,172.067795135438
"5454",494,93,401,188.388961205617,178.867847128786
"5455",490,86,404,203.06487384535,175.231876891958
"5456",508,86,422,203.251892794325,176.084454055008
"5457",486,83,403,195.545156901847,171.528728539468
"5458",483,81,402,184.806614965601,179.444494506423
"5459",482,85,397,200.067770994416,181.55471632772
"5460",483,81,402,201.234576290375,181.72685097131
"5461",482,83,399,209.734592829969,176.12551053968
"5462",478,79,399,208.493350503824,174.313475898003
"5463",483,87,396,198.306852187163,174.36400653462
"5464",475,82,393,187.675644441752,180.412039066878
"5465",497,95,402,198.466123427556,179.678697827875
"5466",484,86,398,201.5465326277,179.470778141606
"5467",476,84,392,201.004904902899,175.610466740475
"5468",473,80,393,192.263807532045,176.050438812511
"5469",485,90,395,207.619878485099,174.034051949956
"5470",472,76,396,202.603534922144,176.072580247006
"5471",470,82,388,200.954266469238,175.044232650845
"5472",475,81,394,191.485003699994,175.262815249321
"5473",496,84,412,188.73398786423,180.893555037963
"5474",496,88,408,185.017787699877,172.884140703939
"5475",494,92,402,192.712121812969,175.138023430359
"5476",491,96,395,197.61321593085,176.673965868236
"5477",473,81,392,206.062142536361,178.892344232352
"5478",482,77,405,200.545836492023,180.577011049363
"5479",487,78,409,187.712694787588,177.324153957058
"5480",489,82,407,199.621745689188,175.911159907954
"5481",481,84,397,200.863923450718,183.77662705136
"5482",485,78,407,193.993851625989,172.973570903605
"5483",478,82,396,203.184090024368,172.522352099474
"5484",465,90,375,204.164811528461,179.426053683652
"5485",476,88,388,194.687800454144,174.995180140362
"5486",485,84,401,178.81907047198,179.219499234514
"5487",484,85,399,196.003345754682,180.184760283196
"5488",491,89,402,187.019073935966,178.756098983611
"5489",486,92,394,197.08593149336,178.808783138982
"5490",487,84,403,197.324704876911,174.341456205406
"5491",476,87,389,207.548176291038,173.791854926224
"5492",473,84,389,191.145393138058,176.149445704243
"5493",489,87,402,206.001061575262,171.084219044862
"5494",490,93,397,187.090870087153,173.392541694982
"5495",478,82,396,191.501185032379,178.079140513997
"5496",482,79,403,193.676499453517,178.051401101095
"5497",488,92,396,197.212482334759,170.300339453782
"5498",486,87,399,205.134055964468,172.707908309881
"5499",485,84,401,199.025858011348,175.08373578691
"5500",498,91,407,183.02708379914,176.120571090511
"5501",505,87,418,191.772867790559,173.405967748
"5502",476,81,395,202.387815980913,179.500405504458
"5503",473,85,388,191.081738522517,173.247231401063
"5504",471,88,383,191.255342377243,174.226600385176
"5505",489,90,399,196.283505898254,177.635258569843
"5506",489,85,404,187.441636498422,176.57919685144
"5507",482,84,398,200.182693489306,168.781336135596
"5508",489,91,398,189.125557630793,176.148872255872
"5509",486,74,412,199.007145118161,172.091261036094
"5510",496,88,408,201.684102581418,178.076886924622
"5511",488,93,395,191.305379988414,174.841342072807
"5512",478,85,393,199.0554697115,178.664443559437
"5513",492,86,406,196.253804245886,174.668721850773
"5514",486,85,401,189.023301778738,181.991827965607
"5515",486,89,397,199.973352705692,174.807217122251
"5516",464,82,382,201.59499565356,174.4472946326
"5517",472,84,388,189.789784546748,180.097251983515
"5518",483,82,401,202.360272512046,180.628769552348
"5519",492,87,405,199.063508362847,177.138021632982
"5520",492,89,403,187.183531974961,177.453188409924
"5521",485,80,405,180.971301731063,179.552952452103
"5522",484,85,399,189.864724397835,174.078892486125
"5523",496,88,408,198.269932740756,180.956340238482
"5524",477,81,396,183.043062193371,175.485085322958
"5525",498,88,410,193.020848796248,177.425948108074
"5526",491,86,405,192.55172010019,178.270689422185
"5527",492,80,412,206.435613929851,178.269228673867
"5528",494,92,402,196.105717262116,178.53662905725
"5529",477,76,401,203.020572873984,174.178022639786
"5530",479,89,390,196.306646198914,180.000988538265
"5531",480,88,392,190.059840553894,177.490885026507
"5532",492,87,405,205.448866906437,180.677600354304
"5533",493,81,412,194.366842491389,177.21957834148
"5534",482,79,403,205.787628217768,181.127133775978
"5535",507,79,428,194.277792243932,177.767848666934
"5536",491,87,404,189.93050623027,167.677363234339
"5537",479,90,389,185.916618853291,175.51845574583
"5538",474,85,389,205.603336942188,178.497754498073
"5539",484,84,400,192.569473413301,168.134916997579
"5540",466,83,383,188.40995230359,178.874236527778
"5541",481,82,399,174.702726269498,171.038007490453
"5542",493,80,413,184.235747965977,171.792019537591
"5543",483,85,398,197.252446044451,174.124075168876
"5544",474,79,395,206.927955005499,170.293934531568
"5545",492,87,405,185.792196410395,177.742657264724
"5546",485,95,390,193.032156773987,176.833942966987
"5547",461,88,373,191.81883225281,179.980918300984
"5548",489,88,401,204.461634258099,177.985625210102
"5549",474,82,392,196.924996003155,174.010915003295
"5550",490,88,402,208.518733174894,173.120346395287
"5551",487,85,402,184.478525770908,176.21324161955
"5552",496,95,401,188.39744330318,179.424557357231
"5553",482,86,396,187.499335502024,183.025147487501
"5554",498,92,406,197.856305158456,171.94021800953
"5555",467,87,380,180.964054596787,183.596665673312
"5556",483,92,391,178.939886731371,180.167884328847
"5557",501,90,411,188.611768738933,172.123492914124
"5558",477,84,393,207.818049851969,180.581747912785
"5559",488,90,398,196.539067597,177.050784395479
"5560",499,93,406,191.705190682107,175.431045231338
"5561",474,78,396,198.276829523374,180.844611326732
"5562",486,84,402,191.584238787877,182.243493263145
"5563",491,91,400,190.98777212105,177.558774941996
"5564",472,80,392,191.374708249824,174.717472203409
"5565",473,85,388,174.796804098564,173.472316831357
"5566",473,91,382,201.763888862658,173.426463802113
"5567",482,84,398,196.789656968731,176.55421684463
"5568",484,89,395,199.816576341045,174.357343921684
"5569",485,85,400,186.004088304163,175.623641175125
"5570",504,95,409,190.870136910089,172.487882507966
"5571",482,87,395,188.424979324557,176.5253210436
"5572",470,78,392,189.403328282602,177.067159070595
"5573",498,86,412,190.787993000653,175.940036616225
"5574",481,91,390,193.017010766496,177.270316383015
"5575",484,89,395,184.202627477255,177.821359708637
"5576",487,88,399,200.660588803112,180.279607776505
"5577",503,81,422,186.188596775435,173.768269479344
"5578",484,84,400,199.814725586068,180.716531430919
"5579",497,90,407,190.349182758566,180.21930122193
"5580",480,87,393,193.090698739011,175.471457036597
"5581",472,84,388,185.492603313341,178.276554561197
"5582",476,82,394,199.015329984187,182.434575462483
"5583",492,83,409,205.569240455418,178.362139909219
"5584",482,88,394,195.007683079549,181.98555684661
"5585",489,87,402,187.219135008464,172.159949438311
"5586",499,90,409,182.960164591127,170.270483036748
"5587",489,91,398,197.859362840494,177.764099230771
"5588",493,93,400,206.162912925756,178.255429643981
"5589",478,76,402,196.322311053053,176.123650918605
"5590",480,84,396,182.629489796406,189.321509402742
"5591",490,86,404,187.693387021573,179.465622528329
"5592",479,84,395,205.885030186761,172.170047079198
"5593",478,83,395,186.903297515039,178.638132894116
"5594",494,87,407,204.838910033928,181.402377319274
"5595",481,88,393,189.165938636844,178.054221051479
"5596",492,84,408,179.223482943643,173.517012478848
"5597",482,96,386,188.674509638735,168.926639335008
"5598",471,83,388,193.709141330602,177.820363566344
"5599",485,85,400,197.092809069504,173.115819798005
"5600",492,91,401,182.158350618044,183.684294855279
"5601",475,81,394,206.839829343739,177.831437959577
"5602",484,80,404,193.718937501128,175.021124129382
"5603",485,79,406,195.125784791691,178.009651367318
"5604",478,81,397,205.889774820956,173.128368935515
"5605",485,89,396,176.716409885165,177.98260038672
"5606",480,76,404,204.526558608559,184.679982450286
"5607",473,86,387,192.030737458943,176.985644630043
"5608",486,82,404,200.786264555591,172.448779748711
"5609",476,81,395,199.921916838529,178.666825621012
"5610",481,83,398,191.480460536717,172.070247050931
"5611",495,100,395,188.908308909569,175.908347718507
"5612",480,83,397,197.924418942628,181.117674347186
"5613",468,83,385,193.00963507158,173.008598784628
"5614",483,85,398,213.614401783755,180.808999194719
"5615",489,82,407,211.865029042245,172.305755021351
"5616",475,82,393,205.029206826414,180.559109118916
"5617",470,86,384,209.153744656556,179.190057104328
"5618",491,86,405,187.092650691746,178.828528867048
"5619",488,84,404,210.238195441309,169.287498381055
"5620",486,88,398,189.131917826045,181.965613333961
"5621",487,86,401,193.673336144177,179.459041626582
"5622",498,87,411,202.811812527589,175.124907361241
"5623",476,83,393,192.984144273057,182.853462103278
"5624",500,81,419,199.564155029993,179.930437425813
"5625",484,74,410,201.875115421042,173.39395858923
"5626",499,85,414,201.049651880811,176.70672103134
"5627",475,78,397,194.623454384011,180.42668761614
"5628",468,79,389,207.332393444315,177.24303447074
"5629",497,86,411,183.725245057208,171.796449670345
"5630",490,93,397,204.937762919679,180.089589108712
"5631",477,82,395,196.178566244088,177.825132786893
"5632",482,86,396,188.634482262078,179.000405404693
"5633",479,90,389,182.610465914264,177.140527793693
"5634",471,86,385,195.973213991061,174.001151784416
"5635",483,91,392,194.007843862037,176.554072734395
"5636",496,85,411,197.885987680887,177.588810964446
"5637",491,88,403,196.235191117514,175.341784121527
"5638",484,91,393,211.342966229517,178.087570635763
"5639",481,87,394,196.436906134339,177.652902211341
"5640",505,93,412,191.115851954708,169.06490442514
"5641",497,95,402,182.055401736814,176.249767829957
"5642",474,77,397,190.515437531807,180.346447580733
"5643",487,85,402,195.166259741682,178.762106422344
"5644",503,84,419,194.322509488454,176.627193281841
"5645",468,82,386,198.822182379679,175.7592836001
"5646",484,84,400,198.757348016266,179.760193041218
"5647",492,104,388,189.6483741351,181.077507089299
"5648",478,89,389,205.115549187099,174.834207604399
"5649",480,94,386,195.235812070287,175.699266123879
"5650",492,83,409,193.875973200657,180.957029255509
"5651",491,93,398,187.122542053573,170.025817571859
"5652",476,85,391,197.874228105288,176.628951966449
"5653",502,97,405,186.140714330755,175.291861064208
"5654",484,80,404,193.337916317303,176.749362309257
"5655",474,90,384,201.706485166531,181.561887034656
"5656",494,84,410,195.678853660069,169.385107932132
"5657",483,92,391,194.234381233088,170.773804600628
"5658",493,94,399,205.253901282677,175.706807792932
"5659",488,85,403,187.626023249382,168.904549893425
"5660",494,87,407,199.615008181016,177.623110621318
"5661",476,88,388,196.994162533329,176.873615193846
"5662",508,85,423,190.16978940305,180.156247938524
"5663",501,88,413,197.141177258397,176.540762285694
"5664",486,81,405,183.561390998366,182.108444658069
"5665",476,89,387,201.85783970323,173.815959551707
"5666",468,83,385,203.107534631743,177.968027574473
"5667",470,86,384,187.047013416171,182.346386667032
"5668",483,78,405,202.60597458183,179.238534845997
"5669",491,88,403,185.582874373399,180.900032646044
"5670",499,87,412,206.101875735207,174.790754658042
"5671",511,90,421,183.844295362294,180.939213591976
"5672",498,83,415,193.648910012925,171.163542923041
"5673",500,96,404,178.971159157328,169.689652372816
"5674",488,83,405,190.633076821742,175.681076443477
"5675",481,82,399,197.692186166832,177.889228913057
"5676",485,83,402,197.446516658159,175.992759443424
"5677",504,90,414,191.243304472278,173.777425494159
"5678",492,78,414,192.701550239803,173.511896557899
"5679",484,90,394,205.075573475493,170.07736574764
"5680",491,90,401,205.752254981582,175.401351176626
"5681",476,85,391,196.497526860086,174.21174028304
"5682",504,88,416,196.922974926574,172.385455275247
"5683",476,87,389,179.955015020766,174.923811661033
"5684",500,91,409,187.796749453549,176.780444732789
"5685",490,87,403,204.559517161858,180.657498392673
"5686",486,90,396,195.056999576572,169.29359607195
"5687",474,92,382,191.014500352864,174.211987985845
"5688",483,83,400,205.98399947618,169.794717596186
"5689",483,80,403,201.55119076104,174.060915787612
"5690",482,86,396,178.818419272489,171.437421865745
"5691",480,87,393,197.77004279367,177.041030856002
"5692",495,86,409,194.838218472318,177.294711756664
"5693",474,82,392,203.775303737159,176.102609304332
"5694",470,74,396,212.454962826723,172.656384269789
"5695",484,76,408,185.349047869682,174.64452465347
"5696",491,89,402,190.248220509278,177.691659024066
"5697",478,82,396,203.901565251181,175.502657593111
"5698",487,81,406,199.487115289773,176.06136103094
"5699",478,83,395,184.49381508006,175.679310126945
"5700",474,83,391,194.010744417158,176.928346200907
"5701",492,85,407,209.797361899254,173.058181745167
"5702",503,89,414,198.394371048098,179.582024347855
"5703",479,83,396,200.561013386185,175.386592490183
"5704",474,86,388,200.147347156407,174.971900834664
"5705",491,79,412,186.638548250026,175.816462685575
"5706",482,86,396,191.199171936954,174.244272996248
"5707",472,77,395,201.083968061574,180.369993942841
"5708",511,91,420,201.434240752574,179.746530644989
"5709",482,81,401,192.532882644488,179.754807389101
"5710",497,86,411,179.400084660141,176.037487921275
"5711",472,84,388,207.528854413858,174.687431804163
"5712",491,91,400,191.669757877519,172.96759385031
"5713",481,81,400,198.485958676217,171.090879010071
"5714",483,88,395,187.567484177246,179.088033470566
"5715",475,88,387,184.38896688235,178.890443096396
"5716",462,76,386,202.308926407552,176.174981938839
"5717",480,84,396,195.947294306664,177.575678087805
"5718",481,85,396,199.172111485742,175.427655947796
"5719",480,85,395,196.888995225829,173.449336080432
"5720",487,94,393,207.474262256449,170.040551187184
"5721",486,89,397,185.244650770505,176.631616987677
"5722",480,87,393,189.273041099597,177.456522506735
"5723",496,93,403,195.688134115479,172.8697533571
"5724",472,79,393,209.792830590274,168.76100336229
"5725",467,84,383,188.020684556328,175.049811244225
"5726",485,84,401,195.780951075891,174.379160693554
"5727",481,83,398,195.829836694386,176.601010034831
"5728",494,97,397,200.754782251303,176.809745920898
"5729",480,90,390,196.675998736233,169.832595013252
"5730",464,78,386,171.77438467451,179.262538807756
"5731",469,78,391,195.52640919015,174.153155340816
"5732",502,87,415,214.591963069563,174.521697349165
"5733",503,91,412,202.859522994945,175.17034722309
"5734",477,92,385,194.195594542287,176.137759938886
"5735",480,79,401,206.957260803964,179.369827186255
"5736",504,83,421,197.776461833972,174.728582773008
"5737",471,84,387,194.098919936058,176.374093686282
"5738",490,93,397,178.056290951762,176.983091420174
"5739",484,88,396,191.770946596897,175.766520612657
"5740",459,78,381,200.434307850805,174.953786735267
"5741",487,87,400,186.81146307054,182.800313732151
"5742",484,86,398,191.364379111479,180.2019461596
"5743",486,84,402,190.377128060391,177.67643192121
"5744",475,85,390,194.770811764796,177.780578666809
"5745",469,89,380,199.649942376205,173.489311156835
"5746",488,90,398,197.799704369683,173.985412013438
"5747",476,79,397,198.54003324777,181.157073083624
"5748",488,85,403,200.189298724947,181.037047355371
"5749",483,87,396,194.027826314954,181.749449975654
"5750",493,81,412,201.44317875183,176.279131774069
"5751",466,83,383,202.459087120038,177.682134127569
"5752",494,83,411,211.032783327278,174.728198479368
"5753",488,91,397,185.810545141514,176.630877567784
"5754",480,89,391,204.157226515205,181.714083285512
"5755",479,81,398,196.307603927814,179.516681300093
"5756",475,87,388,206.811704350581,178.014637681875
"5757",477,82,395,188.662329644615,179.189640169584
"5758",488,92,396,197.568976235682,178.306090990869
"5759",485,87,398,184.957792660095,176.083606663215
"5760",482,86,396,200.899730810977,176.978067846401
"5761",488,91,397,196.588391280842,177.891655793591
"5762",483,92,391,197.87893926425,176.080549833486
"5763",496,81,415,189.580584987414,177.355744621815
"5764",485,94,391,191.435297531953,178.135461338399
"5765",490,85,405,201.731656006198,178.341096559124
"5766",492,93,399,190.403109078543,181.037171942548
"5767",486,91,395,183.394047007154,177.617729646867
"5768",485,89,396,200.008122381394,181.735909682573
"5769",501,89,412,185.671581436192,172.982098567685
"5770",486,85,401,190.877809839997,175.775517980232
"5771",488,92,396,189.440908316179,173.535204509506
"5772",469,79,390,195.195460705043,174.435770850405
"5773",485,92,393,188.205672786436,179.92197487416
"5774",494,90,404,189.781301715427,167.535675981543
"5775",476,80,396,203.418270110289,177.736891101123
"5776",469,76,393,197.797051211642,179.054433720931
"5777",482,81,401,209.199943158471,181.376631366683
"5778",485,89,396,194.20429775695,175.380645799014
"5779",485,81,404,198.342636710634,176.681463356381
"5780",480,92,388,180.983369200725,178.969285270655
"5781",476,84,392,193.379279086107,179.791687318798
"5782",482,88,394,189.820089749922,176.89154274861
"5783",495,88,407,190.876680472775,177.355079626389
"5784",483,86,397,193.021294891226,177.106876587233
"5785",474,84,390,188.246259007842,177.228829112927
"5786",480,90,390,200.919602965833,174.656847912208
"5787",469,81,388,193.338745912716,179.292418233167
"5788",490,90,400,201.646898264792,174.934644241073
"5789",482,86,396,211.028362751784,171.464419529339
"5790",504,86,418,188.865029080662,176.487588752939
"5791",489,90,399,197.504303701153,174.507220379678
"5792",491,88,403,207.68188695123,174.461225197404
"5793",488,86,402,196.110080387489,175.767535153274
"5794",489,81,408,201.776161276376,173.348742326694
"5795",482,89,393,197.480994945084,175.090794005225
"5796",495,88,407,196.285045350345,178.074440658743
"5797",488,77,411,196.269139266093,176.890960569731
"5798",493,89,404,178.963420008415,181.364628748626
"5799",498,98,400,207.712455998278,176.575307590651
"5800",475,87,388,198.570270439877,177.431173839797
"5801",496,93,403,190.365603252132,171.696869813849
"5802",505,87,418,201.580907165553,179.583245398573
"5803",480,82,398,186.189159580929,174.887807874251
"5804",478,85,393,198.159545594418,171.834601482782
"5805",481,88,393,196.372941792055,176.620212007246
"5806",488,78,410,197.983518328515,174.695713287766
"5807",478,83,395,195.127292901359,175.781640242814
"5808",482,79,403,187.659176836938,167.304161164612
"5809",481,90,391,195.850752783461,176.740467605074
"5810",470,71,399,182.177409382252,179.616381501123
"5811",493,92,401,197.590020319585,173.531520676374
"5812",481,76,405,187.978392996921,178.936910009299
"5813",500,97,403,196.777817605065,178.460726334919
"5814",485,81,404,185.13206490136,174.875501731656
"5815",469,82,387,206.318270140947,181.961451504543
"5816",475,83,392,199.420674854144,175.345115557006
"5817",490,82,408,185.542631021266,177.180445165522
"5818",488,89,399,205.743377938517,181.118523073681
"5819",507,88,419,191.893369396499,179.558807422325
"5820",485,80,405,201.623916132116,173.946725774037
"5821",495,87,408,198.287892649928,179.251319608581
"5822",489,87,402,187.428494386632,176.071880079458
"5823",480,81,399,198.991649302614,169.478684101865
"5824",493,97,396,199.519242595291,181.519514109629
"5825",472,75,397,198.997322236002,176.558739251542
"5826",465,82,383,188.082978957493,183.068629888949
"5827",477,87,390,188.373886009271,180.907509912513
"5828",496,84,412,191.036845530124,170.12747862639
"5829",480,84,396,205.014997313646,177.390505812354
"5830",501,89,412,188.881393288688,176.351523462439
"5831",480,78,402,193.448230021836,175.756651059896
"5832",486,88,398,197.960442569357,180.08377172682
"5833",464,76,388,190.651832289622,179.38353835073
"5834",476,89,387,195.735087636626,175.508010891555
"5835",475,80,395,194.484806067895,179.569817659517
"5836",490,86,404,194.795396252745,174.406517079673
"5837",489,86,403,188.820244947327,175.863355385466
"5838",485,83,402,189.70438129874,181.694729856033
"5839",491,85,406,187.858076156836,177.825633126842
"5840",497,86,411,200.930048877258,179.287950326943
"5841",491,82,409,189.24116807851,175.512962997891
"5842",483,88,395,213.623994622069,173.298282522616
"5843",481,83,398,213.038547537472,174.55064346767
"5844",482,79,403,198.566329145085,179.740128920978
"5845",473,82,391,190.312266491014,179.808769529226
"5846",484,91,393,192.408863487104,179.412843892064
"5847",480,78,402,217.707276944416,178.162840063437
"5848",489,80,409,191.510156181166,181.667524375851
"5849",477,76,401,194.107306859427,176.036345205215
"5850",489,90,399,174.931704643348,177.225062620573
"5851",499,86,413,192.221972625011,174.177531326324
"5852",488,88,400,194.238464325328,175.788194033505
"5853",495,87,408,188.403101701349,182.30306881447
"5854",491,84,407,198.067541374024,169.766243376644
"5855",485,81,404,205.904545219251,172.029195448136
"5856",485,87,398,187.285943929671,171.787418180344
"5857",505,96,409,188.776978496967,176.36451285316
"5858",495,81,414,197.900765854778,175.792585072213
"5859",484,76,408,203.774331520374,180.327802932004
"5860",494,90,404,169.643445042079,179.63884358484
"5861",478,82,396,205.546257473617,173.378577058028
"5862",490,91,399,198.489954723389,179.20215521847
"5863",471,76,395,194.67560503406,173.908579473888
"5864",486,85,401,201.706848146204,174.783291712667
"5865",480,87,393,200.30688847568,170.829931350168
"5866",481,87,394,194.108126590419,170.442411667766
"5867",473,81,392,204.673340004936,177.34446648289
"5868",480,88,392,179.981059086571,176.788263275834
"5869",478,80,398,199.685948021651,172.229972240853
"5870",486,87,399,189.263243791221,177.989601636139
"5871",494,83,411,196.239879603648,178.369184648096
"5872",477,85,392,176.685586709771,175.180701793774
"5873",498,94,404,190.330572155178,182.557125362954
"5874",487,91,396,196.861021229006,171.908330383172
"5875",474,85,389,193.276963993484,178.536625488375
"5876",480,78,402,195.885349475842,172.980535940513
"5877",487,78,409,205.888694821323,171.534977339465
"5878",486,86,400,179.272992327833,177.750646863065
"5879",479,85,394,188.49840403237,177.901079993486
"5880",479,79,400,197.528383255286,171.408559235353
"5881",485,88,397,196.245332942414,167.959196655565
"5882",479,90,389,197.187847929398,174.81614400629
"5883",498,87,411,198.963224441923,178.470985083836
"5884",470,75,395,183.224125026288,178.352732420697
"5885",499,83,416,189.93091083025,173.160567457463
"5886",490,85,405,201.945703732637,176.509707829972
"5887",480,94,386,192.838202477022,179.138141953277
"5888",482,87,395,198.759832272585,180.25912524707
"5889",482,88,394,184.89626513524,182.682677432082
"5890",467,79,388,197.819083883281,180.523793703695
"5891",491,77,414,200.583904965628,177.730548137644
"5892",482,77,405,203.020173384113,172.342290470178
"5893",478,77,401,202.534974517348,176.111436073473
"5894",465,78,387,205.577565229263,178.946726630475
"5895",487,95,392,208.855765738436,173.577258223896
"5896",477,76,401,199.028412852091,176.727832947555
"5897",483,82,401,186.601119278426,172.672998097699
"5898",494,93,401,190.479380008422,170.640606296948
"5899",493,84,409,200.479118791141,171.608393791208
"5900",486,80,406,190.906960463765,177.994433571285
"5901",488,80,408,193.080449484463,176.41337542556
"5902",498,88,410,185.312312577653,176.842991745362
"5903",497,88,409,201.844381980242,177.282130990631
"5904",483,89,394,192.148379880781,177.660846029015
"5905",503,88,415,184.49850056178,174.572069009578
"5906",487,87,400,190.096742105233,175.275852448898
"5907",489,87,402,182.01198060724,176.771790712737
"5908",487,80,407,195.998957428201,168.226934722272
"5909",486,82,404,199.066228589389,175.428589967152
"5910",494,81,413,188.832660043874,173.069103879565
"5911",480,86,394,198.357602312933,175.394143140566
"5912",490,89,401,199.060317012699,176.443447305048
"5913",484,76,408,188.824806569763,180.905751896316
"5914",489,87,402,197.658997851352,185.723539354384
"5915",488,85,403,199.286519145976,172.354564591234
"5916",485,81,404,183.591996455111,173.023981239536
"5917",486,79,407,196.414689180138,176.300802649405
"5918",472,80,392,205.161860796974,179.832945841673
"5919",484,90,394,203.302542434721,173.510134537982
"5920",470,77,393,203.195335899772,174.723941230827
"5921",482,83,399,194.385693132108,178.975189966624
"5922",463,82,381,195.904457135071,173.379024319324
"5923",480,84,396,195.775887363852,180.037520737537
"5924",490,85,405,200.545443412071,184.137860739563
"5925",485,89,396,187.302234174145,179.170021266949
"5926",485,92,393,189.314186500697,175.551419767168
"5927",487,82,405,205.649800171045,177.274058784712
"5928",485,88,397,204.579821087292,172.005987986567
"5929",498,90,408,178.25887413535,177.153243009751
"5930",477,81,396,201.033755042717,178.611833384204
"5931",462,77,385,205.507157453888,174.831613248274
"5932",497,95,402,195.104160709252,177.006460056106
"5933",501,92,409,191.234991586902,178.107538850964
"5934",474,89,385,190.541795378352,179.275977173709
"5935",483,87,396,206.260590203507,173.171347866918
"5936",474,82,392,199.49074718608,173.615507940339
"5937",489,79,410,202.002243993295,177.99423457586
"5938",478,82,396,194.881400655612,174.597095861152
"5939",482,79,403,190.611966627675,173.704080312248
"5940",457,76,381,197.365584267085,175.450585541641
"5941",460,78,382,202.867356614357,170.358756643617
"5942",502,85,417,192.15070133423,175.719097055392
"5943",481,83,398,201.690772435884,176.761726462872
"5944",490,92,398,200.362106347189,172.983313388976
"5945",495,78,417,196.196076280274,175.141537153039
"5946",470,89,381,200.962353669102,168.036212091314
"5947",490,83,407,187.959187715084,176.392434449562
"5948",488,90,398,191.421231217496,182.405347325302
"5949",478,84,394,203.49621515406,180.190103867862
"5950",484,89,395,192.828829133078,173.772187640212
"5951",491,88,403,187.893835275313,177.753692445833
"5952",475,84,391,190.615413000308,178.121323333697
"5953",479,95,384,193.398483557129,179.708378492256
"5954",474,87,387,199.299303215513,173.501412091462
"5955",498,87,411,188.175949867258,175.685658398112
"5956",491,85,406,197.677678582434,177.076321513739
"5957",482,81,401,193.245572600115,169.781158335476
"5958",467,73,394,195.525942060919,178.099501649816
"5959",489,87,402,202.348106790353,180.496883046312
"5960",482,83,399,203.21312204875,169.77413553371
"5961",487,83,404,194.173316854218,176.563246825602
"5962",490,86,404,206.48722534754,171.128065092758
"5963",470,90,380,195.291140068724,171.946460122252
"5964",480,90,390,187.017027868043,175.299790222915
