"name","x0","y0","z0","pole_easting","pole_northing","pole_up","plane_strike","plane_dip","plane_l1","plane_l2","plane_l3","well_num","stage_num","cluster_num"
"W3_S4_OUT_C2",1991.55944170368,1104.19344814027,-2486.66850489125,-0.337268492791488,0.532719956414378,-0.764177469705174,1.00638881060117,0.701031190328112,123.305768536361,90.3965549791689,43.4775021814648,3,4,2
"W3_S9_HF_C1",1499.47214884788,1887.15963173533,-2428.39242564866,-0.922009709314907,0.0883813569317097,0.375363457322965,3.23715795816786,1.18600745258988,479.081328666915,156.555732154719,13.8620607177026,3,9,1
"W3_S9_HF_C2",1658.09679809407,1792.08704672371,-2427.70968228591,0.143872551086254,0.638871227319328,-0.752589746001378,1.79229926276196,0.718810179802354,548.332100787073,257.875986805751,53.8923821423066,3,9,2
"W3_S9_OUT_C1",1854.8171010313,1602.93416388187,-2160.37125,-0.282962918804303,-0.150365504657125,-0.906655397102675,5.79473710874857,0.435509070721056,2590.45303269136,203.070899329469,20.0950462717154,3,9,1
"W3_S7_HF_C1",1644.77481659964,1540.97262374181,-2434.99183202477,0.428315787336823,0.893269588508493,-0.0883499879175055,2.01790349719079,1.48233099404234,864.999063123611,548.459085942908,215.835774293549,3,7,1
"W3_S7_HF_C2",1540.8592235328,1458.10170483006,-2434.5510678667,0.490890326076202,-0.839044984449739,-0.196105763320315,4.18302839309824,1.37341134415417,192.075265574066,106.697612895552,63.9906156378658,3,7,2
"W3_S7_OUT_C1",2139.72916150105,1388.78581453935,-2393.952,-0.782196274952845,-0.345264181967943,0.150842518682077,2.72591052392,1.41937583879799,2340.7058277048,95.1417439669206,0.60947605789677,3,7,1
"W3_S7_OUT_C2",1551.88301002943,1903.23428212381,-2458.668,-0.172171068643891,0.293557295399172,-0.937185527986387,1.0403631629616,0.356323797862441,59.8820949994777,22.7965722479364,2.08580549319143,3,7,2
"W3_S12_HF_C1",1594.13324456345,2322.40043692193,-2476.02797613985,-0.0830638174556362,-0.445882649228324,-0.886963215320343,4.89656850321396,0.480068659155638,1012.74626727231,522.694292890689,228.45484796226,3,12,1
"W3_S12_HF_C2",1538.95791622343,2242.27851035859,-2434.4010490055,-0.406330998638746,0.764838310284381,-0.441571700738844,1.08245151993935,1.11344667350308,121.243110512367,75.6935952322358,47.4102983637742,3,12,2
"W3_S12_HF_C3",1480.85730047253,2178.14995044715,-2466.47285126158,-0.852900498434347,0.470343172073743,0.0255557609970863,3.64555848910078,1.54523778324849,86.7712586134542,48.8725123307588,15.8141098853864,3,12,3
"W3_S1_HF_C1",1738.05998287516,223.082101987143,-2505.07,-0.113429165619819,0.970145665702799,0.0954576046737814,4.59599769940491,1.47519315369169,32.3752870805793,16.6907357729966,0.0645215434672466,3,1,1
"W3_S1_HF_C2",1587.23178699114,388.686579965075,-2391.85783273375,-0.250292406344173,0.817959625929622,-0.517937474075945,1.27384769667147,1.02635827190578,1065.00658677163,143.276131002836,34.8026082321629,3,1,2
